  -5.2195000000000000        1.6358249638766150E-004  0.15532320507958344     
  -5.2184999999999997        1.7857101862348511E-004  0.15498670201804474     
  -5.2175000000000002        2.4332424673389257E-004  0.15586244490173887     
  -5.2164999999999999        3.0890387369639482E-004  0.15568424693801106     
  -5.2155000000000005        3.7230703007100157E-004  0.15526909213005971     
  -5.2145000000000001        4.3721090380548878E-004  0.15529142703377935     
  -5.2134999999999998        5.0132711613407315E-004  0.15503857606239094     
  -5.2125000000000004        5.6694691526299672E-004  0.15534929107108750     
  -5.2115000000000000        6.2854806302956338E-004  0.15552384436250868     
  -5.2104999999999997        6.9311764695061649E-004  0.15540928863956124     
  -5.2095000000000002        7.6158536573476252E-004  0.15561092380896460     
  -5.2084999999999999        8.2309038724596398E-004  0.15554342041052319     
  -5.2075000000000005        8.8791391664760867E-004  0.15544960345989192     
  -5.2065000000000001        9.5252654217554175E-004  0.15571357295946481     
  -5.2054999999999998        1.0160186512043669E-003  0.15552324839019827     
  -5.2045000000000003        1.0829340027003766E-003  0.15556760119298582     
  -5.2035000000000000        1.1492180772954806E-003  0.15572251461023084     
  -5.2024999999999997        1.2137489237703416E-003  0.15568832556354739     
  -5.2015000000000002        1.2780071734016299E-003  0.15570376641439337     
  -5.2004999999999999        1.3454806310668494E-003  0.15589154783718789     
  -5.1995000000000005        1.4066140600386540E-003  0.15575726629258657     
  -5.1985000000000001        1.4731893828403122E-003  0.15579769242864622     
  -5.1974999999999998        1.5385868003336893E-003  0.15573374864341605     
  -5.1965000000000003        1.6029626970237828E-003  0.15589381294408591     
  -5.1955000000000000        1.6691979911310894E-003  0.15610181654515676     
  -5.1944999999999997        1.7293428978648849E-003  0.15595665242837445     
  -5.1935000000000002        1.7979397414696707E-003  0.15588759839905228     
  -5.1924999999999999        1.8634519365813944E-003  0.15593820238466052     
  -5.1915000000000004        1.9288220943904143E-003  0.15603348843104012     
  -5.1905000000000001        1.9963070298174685E-003  0.15599410270870590     
  -5.1894999999999998        2.0610301288030600E-003  0.15613905151406768     
  -5.1885000000000003        2.1260200857513073E-003  0.15609249457384691     
  -5.1875000000000000        2.1928651359560793E-003  0.15614685494784800     
  -5.1864999999999997        2.2559741746836733E-003  0.15605701206117595     
  -5.1855000000000002        2.3216671445442927E-003  0.15597990485960819     
  -5.1844999999999999        2.3879598274607725E-003  0.15617037860028551     
  -5.1835000000000004        2.4553529407931496E-003  0.15618326959943274     
  -5.1825000000000001        2.5202998561345167E-003  0.15626850411217311     
  -5.1814999999999998        2.5851362980182256E-003  0.15640919449557011     
  -5.1805000000000003        2.6513701574053029E-003  0.15635386156195377     
  -5.1795000000000000        2.7167604012975333E-003  0.15627736813647927     
  -5.1784999999999997        2.7833012908136875E-003  0.15626583274180175     
  -5.1775000000000002        2.8476929694263033E-003  0.15650361864375481     
  -5.1764999999999999        2.9193859392859863E-003  0.15640016652882974     
  -5.1755000000000004        2.9777804873399975E-003  0.15643150160915134     
  -5.1745000000000001        3.0481348632257141E-003  0.15652857979719337     
  -5.1734999999999998        3.1123816350951679E-003  0.15648231401546611     
  -5.1725000000000003        3.1793830698049370E-003  0.15647509622528266     
  -5.1715000000000000        3.2459426106840727E-003  0.15649096335395768     
  -5.1704999999999997        3.3098608316210094E-003  0.15660391236985544     
  -5.1695000000000002        3.3796298416531589E-003  0.15664338665159525     
  -5.1684999999999999        3.4469512189740695E-003  0.15667363235762805     
  -5.1675000000000004        3.5097130554061651E-003  0.15666834522041750     
  -5.1665000000000001        3.5759239592695730E-003  0.15661647881564439     
  -5.1654999999999998        3.6447230984266946E-003  0.15677659000571997     
  -5.1645000000000003        3.7091362978427505E-003  0.15664833802718303     
  -5.1635000000000000        3.7748235288224525E-003  0.15677477548368784     
  -5.1624999999999996        3.8394662834752018E-003  0.15673744980211959     
  -5.1615000000000002        3.9104232418572370E-003  0.15675754540680198     
  -5.1604999999999999        3.9765738874710131E-003  0.15688274742925504     
  -5.1595000000000004        4.0421664269155800E-003  0.15684195288336614     
  -5.1585000000000001        4.1119741743939212E-003  0.15695968071715977     
  -5.1574999999999998        4.1803816349284357E-003  0.15693406684731004     
  -5.1565000000000003        4.2440832131107427E-003  0.15696890194469523     
  -5.1555000000000000        4.3077388802457124E-003  0.15702359455532761     
  -5.1544999999999996        4.3743543752137910E-003  0.15694490085151588     
  -5.1535000000000002        4.4407431843856366E-003  0.15704048766237916     
  -5.1524999999999999        4.5098263981481661E-003  0.15703268402624862     
  -5.1515000000000004        4.5744289806344931E-003  0.15711547453644428     
  -5.1505000000000001        4.6444160681415013E-003  0.15712830419319887     
  -5.1494999999999997        4.7112682919474205E-003  0.15712589338189967     
  -5.1485000000000003        4.7746413191972108E-003  0.15722219734629822     
  -5.1475000000000000        4.8446987079954562E-003  0.15727593069458459     
  -5.1464999999999996        4.9157876606385903E-003  0.15729762663995442     
  -5.1455000000000002        4.9820071728233746E-003  0.15728696439494660     
  -5.1444999999999999        5.0481377323539399E-003  0.15727583305322293     
  -5.1435000000000004        5.1096169289010134E-003  0.15722520215229838     
  -5.1425000000000001        5.1786872301814784E-003  0.15734781619079838     
  -5.1414999999999997        5.2531420364826239E-003  0.15746920462546735     
  -5.1405000000000003        5.3158005730582075E-003  0.15744433538646566     
  -5.1395000000000000        5.3846226677389990E-003  0.15739985796690523     
  -5.1384999999999996        5.4533500708846541E-003  0.15742854091978750     
  -5.1375000000000002        5.5168350063123320E-003  0.15740900046147840     
  -5.1364999999999998        5.5893845041489259E-003  0.15750675409251083     
  -5.1355000000000004        5.6565408886434633E-003  0.15750442915510704     
  -5.1345000000000001        5.7200573879161868E-003  0.15747963028819512     
  -5.1334999999999997        5.7889081770015650E-003  0.15751954463429163     
  -5.1325000000000003        5.8595021511655800E-003  0.15759933884022226     
  -5.1315000000000000        5.9232984208830233E-003  0.15778807818098356     
  -5.1304999999999996        5.9906154940432459E-003  0.15767953507659926     
  -5.1295000000000002        6.0555365844204845E-003  0.15770022043572310     
  -5.1284999999999998        6.1329799129593273E-003  0.15773980869121432     
  -5.1275000000000004        6.1966786217011764E-003  0.15776465956137484     
  -5.1265000000000001        6.2620430406292787E-003  0.15780205668957242     
  -5.1254999999999997        6.3352668569736578E-003  0.15775922067767464     
  -5.1245000000000003        6.4012338583980793E-003  0.15794129333736703     
  -5.1234999999999999        6.4667159243849874E-003  0.15796729015322172     
  -5.1224999999999996        6.5372152070138669E-003  0.15786594019211597     
  -5.1215000000000002        6.6065509315367575E-003  0.15788624893728215     
  -5.1204999999999998        6.6806987077088261E-003  0.15802038341755859     
  -5.1195000000000004        6.7430573877564799E-003  0.15791752045471646     
  -5.1185000000000000        6.8058020075458239E-003  0.15803366860382365     
  -5.1174999999999997        6.8800659960564677E-003  0.15803718871310107     
  -5.1165000000000003        6.9500186502779717E-003  0.15808430160716161     
  -5.1154999999999999        7.0157317062218023E-003  0.15810857521197613     
  -5.1144999999999996        7.0826915340449206E-003  0.15821982734601403     
  -5.1135000000000002        7.1580272585668753E-003  0.15819444754082265     
  -5.1124999999999998        7.2188708740523553E-003  0.15828441189282230     
  -5.1115000000000004        7.2922352929792088E-003  0.15815072624337742     
  -5.1105000000000000        7.3573658525099310E-003  0.15832575583303019     
  -5.1094999999999997        7.4261391667029240E-003  0.15842087845131839     
  -5.1085000000000003        7.4938593962475888E-003  0.15837358339694355     
  -5.1074999999999999        7.5571076028374280E-003  0.15838265219671796     
  -5.1064999999999996        7.6334189371153275E-003  0.15833418616078768     
  -5.1055000000000001        7.7031520791417439E-003  0.15842462983076647     
  -5.1044999999999998        7.7732152068209067E-003  0.15856140926395995     
  -5.1035000000000004        7.8463027247434990E-003  0.15839677791180964     
  -5.1025000000000000        7.9160057376450998E-003  0.15845206836269068     
  -5.1014999999999997        7.9812295539907277E-003  0.15859339069689884     
  -5.1005000000000003        8.0419942598635944E-003  0.15856159716288387     
  -5.0994999999999999        8.1162969858204308E-003  0.15857580423680206     
  -5.0985000000000005        8.1892582483628421E-003  0.15864899368402466     
  -5.0975000000000001        8.2551879470613015E-003  0.15864019628875772     
  -5.0964999999999998        8.3332065984121056E-003  0.15874319721452768     
  -5.0955000000000004        8.3933701565088829E-003  0.15882233024053830     
  -5.0945000000000000        8.4656241019782329E-003  0.15872863584639599     
  -5.0934999999999997        8.5257302712658366E-003  0.15883047033099384     
  -5.0925000000000002        8.5998378752714846E-003  0.15883767788555384     
  -5.0914999999999999        8.6734160675125075E-003  0.15879591905993978     
  -5.0904999999999996        8.7462137719487767E-003  0.15881448617110880     
  -5.0895000000000001        8.8120229541479717E-003  0.15891057697375277     
  -5.0884999999999998        8.8831692956002784E-003  0.15889101901273969     
  -5.0875000000000004        8.9544332841113919E-003  0.15895007488793123     
  -5.0865000000000000        9.0153873730545297E-003  0.15894863188306735     
  -5.0854999999999997        9.0891377317230734E-003  0.15889971268531025     
  -5.0845000000000002        9.1567919641371894E-003  0.15897054052332782     
  -5.0834999999999999        9.2278249626913788E-003  0.15908219789385489     
  -5.0825000000000005        9.3040028679879511E-003  0.15910006041062047     
  -5.0815000000000001        9.3752395968147058E-003  0.15921469869084667     
  -5.0804999999999998        9.4363945465899511E-003  0.15919260781394720     
  -5.0795000000000003        9.5089210889028747E-003  0.15917661945774553     
  -5.0785000000000000        9.5750344317906896E-003  0.15920978176871659     
  -5.0774999999999997        9.6546685781197204E-003  0.15924218257828529     
  -5.0765000000000002        9.7148680042222300E-003  0.15924418295193707     
  -5.0754999999999999        9.7875265407962528E-003  0.15938170823886913     
  -5.0745000000000005        9.8593314188338242E-003  0.15937241296067628     
  -5.0735000000000001        9.9364505006008363E-003  0.15935911787261775     
  -5.0724999999999998        9.9941119066176594E-003  0.15934830428836189     
  -5.0715000000000003        1.0074417502014018E-002  0.15940592342932938     
  -5.0705000000000000        1.0139385938158826E-002  0.15944076293968232     
  -5.0694999999999997        1.0214159252350882E-002  0.15946304374700873     
  -5.0685000000000002        1.0278107602412635E-002  0.15944642526717129     
  -5.0674999999999999        1.0360261117464372E-002  0.15961979385261410     
