-5.16193 0.0256319
-5.16193 0.223469
-5.16193 0.223469
-5.05495 0.227392
-5.05495 0.0397693
-5.05495 0.227392
-5.02965 0.0143616
-5.02965 0.227151
-5.02965 0.227151
-4.9506 0.231599
-4.9506 0.0540494
-4.9506 0.231599
-4.92613 0.231423
-4.92613 0.0286549
-4.92613 0.231423
-4.89991 0.0032185
-4.89991 0.231056
-4.89991 0.231056
-4.84892 0.23612
-4.84892 0.0684899
-4.84892 0.23612
-4.8253 0.236028
-4.8253 0.0430889
-4.8253 0.236028
-4.79985 0.235712
-4.79985 0.0177235
-4.79985 0.235712
-4.77274 -0.00778415
-4.77274 0.235209
-4.77274 0.235209
-4.74993 0.240993
-4.74993 0.0831119
-4.74993 0.240993
-4.72722 0.0576811
-4.72722 0.241007
-4.72722 0.241007
-4.70256 0.0323858
-4.70256 0.240758
-4.70256 0.240758
-4.67615 0.00698713
-4.67615 0.240292
-4.67615 0.240292
-4.65367 0.246264
-4.65367 0.0979397
-4.65367 0.246264
-4.64815 -0.0186293
-4.64815 0.239637
-4.64815 0.239637
-4.63191 0.0724513
-4.63191 0.246413
-4.63191 0.246413
-4.60807 0.0472289
-4.60807 0.246249
-4.60807 0.246249
-4.5824 0.0219487
-4.5824 0.245833
-4.5824 0.245833
-4.5602 0.251985
-4.5602 0.113002
-4.5602 0.251985
-4.55506 -0.00353478
-4.55506 0.245201
-4.55506 0.245201
-4.53944 0.087423
-4.53944 0.252307
-4.53944 0.252307
-4.52618 -0.0292954
-4.52618 0.244376
-4.52618 0.244376
-4.51646 0.25225
-4.51646 0.0622814
-4.51646 0.25225
-4.49154 0.0371351
-4.49154 0.2519
-4.49154 0.2519
-4.46955 0.258223
-4.46955 0.128332
-4.46955 0.258223
-4.46488 0.0118003
-4.46488 0.251302
-4.46488 0.251302
-4.44988 0.258766
-4.44988 0.102623
-4.44988 0.258766
-4.43661 0.250482
-4.43661 -0.0138146
-4.43661 0.250482
-4.42778 0.0775794
-4.42778 0.258845
-4.42778 0.258845
-4.40686 -0.0397549
-4.40686 0.249463
-4.40686 0.249463
-4.40364 0.0525902
-4.40364 0.258582
-4.40364 0.258582
-4.38181 0.265059
-4.38181 0.143968
-4.38181 0.265059
-4.37767 0.0274276
-4.37767 0.258031
-4.37767 0.258031
-4.36329 0.118082
-4.36329 0.26589
-4.36329 0.26589
-4.35004 0.001978
-4.35004 0.257226
-4.35004 0.257226
-4.34213 0.0931692
-4.34213 0.26614
-4.34213 0.26614
-4.32086 -0.0238136
-4.32086 0.256192
-4.32086 0.256192
-4.31879 0.265988
-4.31879 0.0683719
-4.31879 0.265988
-4.29705 0.272598
-4.29705 0.159951
-4.29705 0.272598
-4.29354 0.0434175
-4.29354 0.265506
-4.29354 0.265506
-4.29022 -0.0499725
-4.29022 0.254948
-4.29022 0.254948
-4.27977 0.133835
-4.27977 0.273807
-4.27977 0.273807
-4.26655 0.0181599
-4.26655 0.26473
-4.26655 0.26473
-4.25959 0.109112
-4.25959 0.274273
-4.25959 0.274273
-4.23795 -0.00745675
-4.23795 0.263689
-4.23795 0.263689
-4.23709 0.0845576
-4.23709 0.274267
-4.23709 0.274267
-4.21536 0.280982
-4.21536 0.176314
-4.21536 0.280982
-4.21258 0.0598773
-4.21258 0.273879
-4.21258 0.273879
-4.20784 -0.0334749
-4.20784 0.262402
-4.20784 0.262402
-4.19945 0.149922
-4.19945 0.282694
-4.19945 0.282694
-4.18625 0.0348369
-4.18625 0.273155
-4.18625 0.273155
-4.18031 0.283428
-4.18031 0.125494
-4.18031 0.283428
-4.17631 -0.0599003
-4.17631 0.260892
-4.17631 0.260892
-4.15868 0.101254
-4.15868 0.283614
-4.15868 0.283614
-4.15824 0.272124
-4.15824 0.00943879
-4.15824 0.272124
-4.13688 0.290404
-4.13688 0.192977
-4.13688 0.290404
-4.13493 0.077058
-4.13493 0.283361
-4.13493 0.283361
-4.12867 -0.0163953
-4.12867 0.270803
-4.12867 0.270803
-4.12249 0.292801
-4.12249 0.166382
-4.12249 0.292801
-4.10928 0.052157
-4.10928 0.282722
-4.10928 0.282722
-4.10442 0.293864
-4.10442 0.14244
-4.10442 0.293864
-4.09762 -0.0427008
-4.09762 0.26921
-4.09762 0.26921
-4.08371 0.118612
-4.08371 0.294307
-4.08371 0.294307
-4.08188 0.0270507
-4.08188 0.281733
-4.08188 0.281733
-4.06518 -0.0694622
-4.06518 0.267376
-4.06518 0.267376
-4.06178 0.208104
-4.06178 0.301101
-4.06178 0.301101
-4.06074 0.294305
-4.06074 0.0969943
-4.06074 0.294305
-4.05286 0.00149813
-4.05286 0.280411
-4.05286 0.280411
-4.04908 0.30451
-4.04908 0.183252
-4.04908 0.30451
-4.03582 0.0703282
-4.03582 0.293748
-4.03582 0.293748
-4.03215 0.160152
-4.03215 0.305957
-4.03215 0.305957
-4.0223 -0.0245622
-4.0223 0.278765
-4.0223 0.278765
-4.0124 0.136852
-4.0124 0.306758
-4.0124 0.306758
-4.00906 0.0456319
-4.00906 0.29287
-4.00906 0.29287
-3.99056 0.166695
-3.99056 0.31077
-3.99056 0.310768
-3.99029 -0.0512072
-3.99029 0.276796
-3.99029 0.276796
-3.99 0.309952
-3.99 0.174876
-3.99 0.309952
-3.98061 0.0206981
-3.98061 0.29166
-3.98061 0.29166
-3.97954 0.200415
-3.97954 0.318441
-3.97954 0.318445
-3.9661 0.0896263
-3.9661 0.306707
-3.9661 0.306708
-3.96377 0.320302
-3.96377 0.178988
-3.96377 0.320293
-3.95691 -0.0784097
-3.95691 0.274546
-3.95691 0.274546
-3.95058 -0.00480478
-3.95058 0.290082
-3.95058 0.290082
-3.94506 0.156306
-3.94506 0.32164
-3.94506 0.321659
-3.94002 0.0654605
-3.94002 0.306074
-3.94002 0.306072
-3.92408 0.324401
-3.92408 0.149454
-3.92408 0.324329
-3.92252 0.327074
