-4.98448 0.0281116
-4.98448 0.233625
-4.98448 0.233625
-4.57975 0.254069
-4.57975 0.0868125
-4.57975 0.254067
-4.47796 -0.0150875
-4.47796 0.252558
-4.47796 0.25256
-4.22099 0.28333
-4.22099 0.149445
-4.22099 0.283061
-4.13241 0.0489837
-4.13241 0.28358
-4.13241 0.283957
-4.01397 -0.0531429
-4.01397 0.27849
-4.01397 0.278282
-3.91609 0.220884
-3.91609 0.339481
-3.91609 0.322939
-3.84063 0.125075
-3.84063 0.328153
-3.84063 0.351149
-3.73719 0.0414708
-3.73719 0.324439
-3.73719 0.35619
-3.69848 0.521614
-3.69848 0.317745
-3.69848 0.305075
-3.59789 0.173705
-3.59789 0.306039
-3.59789 0.33846
-3.59789 -0.0546555
-3.59789 0.30461
-3.59789 0.319989
-3.55164 0.432956
-3.55164 0.146446
-3.55164 0.316735
-3.51663 0.376864
-3.51663 0.311008
-3.51663 0.238383
-3.38395 0.25796
-3.38395 0.418847
-3.38395 0.191138
-3.37521 0.27736
-3.37521 0.161303
-3.37521 0.288414
-3.31814 0.193409
-3.31814 0.152722
-3.31814 0.286738
-3.26788 0.0456695
-3.26788 0.376645
-3.26788 0.331748
-3.24463 0.0951139
-3.24463 0.29107
-3.24463 0.226639
-3.16337 0.29442
-3.16337 0.129979
-3.16337 0.155664
-3.14951 0.212197
-3.14951 0.132641
-3.14951 0.242492
-3.10079 0.064164
-3.10079 0.210284
-3.10079 0.210663
-2.99645 0.115353
-2.99645 0.0714552
-2.99645 0.246002
-2.97401 0.304673
-2.97401 0.168351
-2.97401 0.135448
-2.91176 0.200593
-2.91176 0.0648733
-2.91176 0.134497
-2.90789 0.292036
-2.90789 0.0480309
-2.90789 0.0624101
-2.85911 0.0454901
-2.85911 0.114787
-2.85911 0.0869601
-2.80328 0.273881
-2.80328 0.0556093
-2.80328 0.0981793
-2.74765 0.164365
-2.74765 0.00675519
-2.74765 0.0764722
-2.69753 0.140823
-2.69753 -0.014883
-2.69753 0.0689877
-2.64934 -0.0263763
-2.64934 0.289485
-2.64934 0.128721
-2.63217 0.0302286
-2.63217 0.0943422
-2.63217 0.0526157
-2.58023 0.0405214
-2.58023 0.11935
-2.58023 -0.0625614
-2.51469 -0.0192717
-2.51469 0.0707076
-2.51469 0.0957414
-2.5021 0.0888872
-2.5021 -0.0199436
-2.5021 0.0194463
-2.40252 0.00932476
-2.40252 -0.0552349
-2.40252 0.178577
-2.40112 0.022321
-2.40112 0.00226265
-2.40112 0.00396412
-2.32821 -0.0611399
-2.32821 0.0430814
-2.32821 0.0282413
-2.29423 0.0851307
-2.29423 -0.0367431
-2.29423 -0.0105771
-2.24578 0.138115
-2.24578 -0.163123
-2.24578 -0.0514183
-2.24543 -0.183105
-2.24543 0.104079
-2.24543 -0.0106834
-2.19779 0.121217
-2.19779 -0.08922
-2.19779 -0.0952727
-2.14694 -0.0291258
-2.14694 0.0476105
-2.14694 -0.0654555
-2.12375 -0.158569
-2.12375 -0.0251334
-2.12375 -0.0297408
-2.03723 -0.302062
-2.03723 0.00291762
-2.03723 0.0581657
-2.0205 -0.031681
-2.0205 -0.16815
-2.0205 0.0260982
-1.95314 -0.291385
-1.95314 -0.0140485
-1.95314 0.0738117
-1.91586 -0.129684
-1.91586 0.0634519
-1.91586 -0.147618
-1.91586 -0.374357
-1.91586 0.036102
-1.91586 0.047773
-1.83309 -0.451668
-1.83309 0.00939427
-1.83309 0.00638932
-1.80367 0.175233
-1.80367 -0.175813
-1.80367 -0.253116
-1.75341 -0.448041
-1.75341 0.000372213
-1.75341 -0.0106797
-1.72844 -0.308301
-1.72844 0.00629211
-1.72844 -0.0211468
-1.68867 0.0389866
-1.68867 -0.122155
-1.68867 -0.280937
-1.65687 -0.45817
-1.65687 -0.0815444
-1.65687 0.000168471
-1.58984 0.00990655
-1.58984 -0.27807
-1.58984 -0.219529
-1.56403 0.208272
-1.56403 -0.323729
-1.56403 -0.313346
-1.53191 -0.549724
-1.53191 -0.0232999
-1.53191 -0.0518276
-1.45367 0.0959602
-1.45367 -0.378203
-1.45367 -0.170503
-1.43773 -0.00508088
-1.43773 -0.192191
-1.43773 -0.32967
-1.41402 -0.15948
-1.41402 -0.505847
-1.41402 -0.0230674
-1.35395 -0.257803
-1.35395 -0.0338518
-1.35395 -0.335671
-1.30724 -0.193951
-1.30724 -0.0152407
-1.30724 -0.589321
-1.30286 -0.304575
-1.30286 -0.0874613
-1.30286 -0.247852
-1.25782 0.125376
-1.25782 -0.399795
-1.25782 -0.286394
-1.19438 -0.581113
-1.19438 -0.0177297
-1.19438 -0.110831
-1.19438 -0.342288
-1.19438 -0.171811
-1.19438 -0.154823
-1.10571 -0.862645
-1.10571 -0.0293397
-1.10571 -0.0262351
-1.08417 -0.648166
-1.08417 0.0161778
-1.08417 -0.0835676
-1.03482 0.0808649
-1.03482 -0.281244
-1.03482 -0.474283
-0.956662 -0.247631
-0.956662 -0.0367288
-0.956662 -0.560649
-0.955009 -0.0967986
-0.955009 -0.425609
-0.955009 -0.269145
-0.93635 0.0618912
-0.93635 -0.354717
-0.93635 -0.558501
-0.819901 -0.338721
-0.819901 -0.224859
-0.819901 -0.270591
-0.754281 -0.705492
-0.754281 0.121088
-0.754281 -0.278827
-0.611022 -0.593236
-0.611022 -0.110745
-0.611022 -0.206259
-0.609644 -0.123949
-0.609644 -0.511807
-0.609644 -0.323714
