-5.05197 2.376e-13 -2.376e-13
-4.75644 1.69829e-10 -1.69829e-10
-4.6839 1.58397e-10 -1.58397e-10
-4.48344 4.56718e-08 -4.56718e-08
-4.4176 7.70873e-08 -7.70873e-08
-4.33702 3.9245e-08 -3.9245e-08
-4.23433 5.81336e-06 -5.81336e-06
-4.17619 1.29955e-05 -1.29955e-05
-4.10068 1.24541e-05 -1.24541e-05
-4.01233 1.36389e-05 -1.36389e-05
-4.01157 0.000362735 -0.000362735
-3.9626 0.000891587 -0.000891587
-3.89292 0.00121677 -0.00121677
-3.82331 0.00907883 -0.00907883
-3.80838 0.00202732 -0.00202732
-3.77919 0.0178628 -0.0178628
-3.71102 0.0288679 -0.0288679
-3.71102 0.0022207 -0.0022207
-3.68671 0.0127173 -0.0127173
-3.63645 0.0104975 -0.0104975
-3.63645 0.0159096 -0.0159096
-3.55648 0.0625325 -0.0625325
-3.54467 0.00838654 -0.00838654
-3.54467 0.0219612 -0.0219612
-3.54467 0.0569516 -0.0569516
-3.47216 0.0107139 -0.0107139
-3.4369 0.00370197 -0.00370197
-3.42179 0.0727283 -0.0727283
-3.42179 0.0206758 -0.0206758
-3.38017 0.0390969 -0.0390969
-3.33513 0.0770958 -0.0770958
-3.31339 0.0227704 -0.0227704
-3.27859 0.0667485 -0.0667485
-3.27859 0.0484122 -0.0484122
-3.22393 0.0303385 -0.0303385
-3.20609 0.0215993 -0.0215993
-3.19071 0.0108454 -0.0108454
-3.16844 0.0257611 -0.0257611
-3.14155 0.0611088 -0.0611088
-3.10777 0.12812 -0.12812
-3.10777 0.00950359 -0.00950359
-3.06275 0.00791872 -0.00791872
-3.02121 0.0419525 -0.0419525
-3.02121 0.110159 -0.110159
-3.00133 0.00648864 -0.00648864
-2.96333 0.0661241 -0.0661241
-2.92438 0.0600805 -0.0600805
-2.92438 0.0343718 -0.0343718
-2.87812 0.0712602 -0.0712602
-2.84896 0.047878 -0.047878
-2.84896 0.0960908 -0.0960908
-2.79841 0.00171042 -0.00171042
-2.79841 0.137991 -0.137991
-2.77893 0.0575717 -0.0575717
-2.75196 0.0407573 -0.0407573
-2.71212 0.0159694 -0.0159694
-2.71212 0.157967 -0.157967
-2.67537 0.0472059 -0.0472059
-2.67537 0.00131665 -0.00131665
-2.61404 0.0806549 -0.0806549
-2.61404 0.0896874 -0.0896874
-2.58439 0.00167841 -0.00167841
-2.57441 0.0146062 -0.0146062
-2.53468 0.157559 -0.157559
-2.49206 0.0989161 -0.0989161
-2.49206 0.0858856 -0.0858856
-2.46944 0.0270679 -0.0270679
-2.43606 0.270902 -0.270902
-2.41866 0.0701297 -0.0701297
-2.37698 0.0214844 -0.0214844
-2.37698 0.00478503 -0.00478503
-2.37259 0.0798765 -0.0798765
-2.3327 0.188065 -0.188065
-2.3327 0.107403 -0.107403
-2.3327 0.26849 -0.26849
-2.27018 0.211793 -0.211793
-2.24725 0.0587888 -0.0587888
-2.24725 0.0158626 -0.0158626
-2.20354 0.0289074 -0.0289074
-2.1644 0.101989 -0.101989
-2.15426 0.139808 -0.139808
-2.13877 0.161063 -0.161063
-2.10564 0.0591797 -0.0591797
-2.08771 0.237445 -0.237445
-2.05984 0.0122438 -0.0122438
-2.03906 0.0375157 -0.0375157
-2.03906 0.0148849 -0.0148849
-1.98836 0.247138 -0.247138
-1.97034 0.388853 -0.388853
-1.97034 0.0269871 -0.0269871
-1.93053 0.204337 -0.204337
-1.92571 0.0122884 -0.0122884
-1.8823 0.296245 -0.296245
-1.87914 0.069954 -0.069954
-1.84312 0.00240747 -0.00240747
-1.82739 0.0447256 -0.0447256
-1.82739 0.0224852 -0.0224852
-1.78219 0.512011 -0.512011
-1.77944 0.00246647 -0.00246647
-1.75067 0.0589268 -0.0589268
-1.72307 0.0228425 -0.0228425
-1.69121 0.326062 -0.326062
-1.69121 0.125352 -0.125352
-1.67493 0.0305729 -0.0305729
-1.66534 0.254132 -0.254132
-1.61066 0.256121 -0.256121
-1.59446 0.206877 -0.206877
-1.57086 0.198331 -0.198331
-1.55816 0.0198914 -0.0198914
-1.52028 0.28753 -0.28753
-1.52028 0.0123391 -0.0123391
-1.49868 0.315413 -0.315413
-1.49868 0.441987 -0.441987
-1.43605 0.170038 -0.170038
-1.43605 0.124327 -0.124327
-1.41267 0.148588 -0.148588
-1.38805 0.444847 -0.444847
-1.38805 0.00390993 -0.00390993
-1.35643 0.00740626 -0.00740626
-1.35643 0.403542 -0.403542
-1.33179 0.0170245 -0.0170245
-1.3068 0.641497 -0.641497
-1.26323 0.00206856 -0.00206856
-1.24507 0.101737 -0.101737
-1.23079 0.0658016 -0.0658016
-1.21122 0.858638 -0.858638
-1.168 0.162834 -0.162834
-1.16262 0.0173104 -0.0173104
-1.14284 0.0447663 -0.0447663
-1.14284 0.313537 -0.313537
-1.08529 0.00218525 -0.00218525
-1.0693 0.424359 -0.424359
-1.0693 0.773777 -0.773777
-1.00372 0.336399 -0.336399
-0.978608 0.0621329 -0.0621329
-0.978608 0.608089 -0.608089
-0.92785 1.4219 -1.4219
-0.889197 0.121899 -0.121899
-0.889197 1.15754 -1.15754
-0.817944 0.641031 -0.641031
-0.817944 0.92234 -0.92234
-0.786729 0.847526 -0.847526
-0.744797 1.14309 -1.14309
-0.68256 1.52441 -1.52441
-0.68256 1.69339 -1.69339
