-5.10268 7.21931e-17 -7.21931e-17
-4.8925 5.54337e-16 -5.54337e-16
-4.84181 2.97356e-16 -2.97356e-16
-4.69311 1.71284e-13 -1.71284e-13
-4.6457 2.93832e-13 -2.93832e-13
-4.5912 1.41165e-13 -1.41165e-13
-4.50483 4.57791e-11 -4.57791e-11
-4.46101 1.08728e-10 -1.08728e-10
-4.40928 9.81047e-11 -9.81047e-11
-4.35111 3.61328e-11 -3.61328e-11
-4.32812 7.35779e-09 -7.35779e-09
-4.28831 2.10722e-08 -2.10722e-08
-4.23949 2.66444e-08 -2.66444e-08
-4.18369 1.94962e-08 -1.94962e-08
-4.16368 7.31364e-07 -7.31364e-07
-4.12846 2.3041e-06 -2.3041e-06
-4.12185 6.3207e-09 -6.3207e-09
-4.08273 3.59381e-06 -3.59381e-06
-4.02941 4.05034e-06 -4.05034e-06
-4.0126 4.43772e-05 -4.43772e-05
-3.98284 0.000140167 -0.000140167
-3.96957 3.06962e-06 -3.06962e-06
-3.94047 0.000248793 -0.000248793
-3.90392 3.16827e-06 -3.16827e-06
-3.88982 0.000419278 -0.000419278
-3.87727 0.00157197 -0.00157197
-3.85348 0.0040635 -0.0040635
-3.83258 0.000650595 -0.000650595
-3.8167 0.0074696 -0.0074696
-3.77042 0.0145457 -0.0145457
-3.76868 0.000358173 -0.000358173
-3.76481 0.0186794 -0.0186794
-3.73834 0.0215834 -0.0215834
-3.70851 0.0260439 -0.0260439
-3.70851 0.0176135 -0.0176135
-3.69756 0.00016297 -0.00016297
-3.67831 0.0425821 -0.0425821
-3.66102 0.00383956 -0.00383956
-3.64596 0.000949031 -0.000949031
-3.64412 0.00827379 -0.00827379
-3.61412 0.0648252 -0.0648252
-3.61412 0.00363744 -0.00363744
-3.58527 0.0428085 -0.0428085
-3.57895 0.000344362 -0.000344362
-3.55354 0.00155949 -0.00155949
-3.55347 0.0314101 -0.0314101
-3.53318 0.0191524 -0.0191524
-3.50474 0.070317 -0.070317
-3.50474 0.000116792 -0.000116792
-3.49621 0.00602099 -0.00602099
-3.4892 0.0205107 -0.0205107
-3.4892 0.0532115 -0.0532115
-3.47002 0.0130876 -0.0130876
-3.43662 0.0101344 -0.0101344
-3.40748 0.00694708 -0.00694708
-3.40748 0.038356 -0.038356
-3.40074 0.0779202 -0.0779202
-3.40074 0.0162048 -0.0162048
-3.35942 0.0400787 -0.0400787
-3.35942 0.0702415 -0.0702415
-3.35457 0.0484785 -0.0484785
-3.32837 0.00980372 -0.00980372
-3.32625 0.014065 -0.014065
-3.31498 0.00989316 -0.00989316
-3.29169 0.0251712 -0.0251712
-3.28773 0.000257299 -0.000257299
-3.2595 0.0345711 -0.0345711
-3.2595 0.0190536 -0.0190536
-3.2595 0.0127223 -0.0127223
-3.23681 0.0137102 -0.0137102
-3.21752 0.0249097 -0.0249097
-3.21068 0.023377 -0.023377
-3.19529 0.0788954 -0.0788954
-3.16976 0.0372991 -0.0372991
-3.16673 0.0190246 -0.0190246
-3.16673 0.0129823 -0.0129823
-3.14648 0.083062 -0.083062
-3.13835 0.0831931 -0.0831931
-3.12015 0.0299475 -0.0299475
-3.12015 0.0689067 -0.0689067
-3.08832 0.0369876 -0.0369876
-3.08125 0.073528 -0.073528
-3.08125 0.0338072 -0.0338072
-3.05089 0.0805685 -0.0805685
-3.05089 0.0435286 -0.0435286
-3.03284 0.012438 -0.012438
-3.01816 0.00368827 -0.00368827
-3.01563 0.0838025 -0.0838025
-2.99079 0.0364701 -0.0364701
-2.98357 0.0264416 -0.0264416
-2.96689 0.0373183 -0.0373183
-2.96055 0.0527856 -0.0527856
-2.96055 0.0263978 -0.0263978
-2.93337 0.0150247 -0.0150247
-2.92057 0.102651 -0.102651
-2.91367 0.0401572 -0.0401572
-2.91367 0.00316027 -0.00316027
-2.88556 0.0713262 -0.0713262
-2.88139 0.0353207 -0.0353207
-2.86266 0.0424698 -0.0424698
-2.85963 0.0498651 -0.0498651
-2.83488 0.0576052 -0.0576052
-2.80808 0.0173523 -0.0173523
-2.80808 0.0183761 -0.0183761
-2.80808 0.0180924 -0.0180924
-2.78718 0.0156828 -0.0156828
-2.78718 0.00432798 -0.00432798
-2.7743 0.0156585 -0.0156585
-2.76651 0.0472626 -0.0472626
-2.75852 0.0448484 -0.0448484
-2.7292 0.0441124 -0.0441124
-2.72643 0.0678152 -0.0678152
-2.72643 0.0250714 -0.0250714
-2.6995 0.0897576 -0.0897576
-2.6974 0.00381488 -0.00381488
-2.68223 0.0330192 -0.0330192
-2.6646 0.0829626 -0.0829626
-2.65413 0.0824981 -0.0824981
-2.63594 0.041383 -0.041383
-2.6292 0.0172077 -0.0172077
-2.61392 0.0200745 -0.0200745
-2.61392 0.108799 -0.108799
-2.59222 0.122536 -0.122536
-2.5843 0.0735603 -0.0735603
-2.5843 0.0170213 -0.0170213
-2.56577 0.0723583 -0.0723583
-2.55693 0.087897 -0.087897
-2.53989 0.217808 -0.217808
-2.53502 0.0112149 -0.0112149
-2.53017 0.0135214 -0.0135214
-2.50345 0.060238 -0.060238
-2.50345 0.0146901 -0.0146901
-2.48763 0.0932413 -0.0932413
-2.47429 0.00623883 -0.00623883
-2.46332 0.107787 -0.107787
-2.44335 0.183089 -0.183089
-2.44335 0.135658 -0.135658
-2.42728 0.00601045 -0.00601045
-2.41545 0.00277329 -0.00277329
-2.40884 0.146349 -0.146349
-2.39483 0.0434945 -0.0434945
-2.39483 0.147494 -0.147494
-2.36532 0.0166273 -0.0166273
-2.36532 0.0930616 -0.0930616
-2.36019 0.136506 -0.136506
-2.3286 0.105111 -0.105111
-2.3286 0.0867858 -0.0867858
-2.31344 0.0388242 -0.0388242
-2.31344 0.0539533 -0.0539533
-2.29394 0.179688 -0.179688
-2.28296 0.129655 -0.129655
