-5.13652 0.961053 -6.09927e-17 -0.480526 0.832296 -0.480526 -0.832296
-4.98485 0.930605 -8.7574e-17 -0.465302 0.805927 -0.465302 -0.805927
-4.94868 0.931512 1.08966e-16 -0.465756 0.806713 -0.465756 -0.806713
-4.8386 0.899625 1.00857e-16 -0.449813 0.779098 -0.449813 -0.779098
-4.8041 0.900496 -4.21741e-17 -0.450248 0.779853 -0.450248 -0.779853
-4.76604 0.901614 1.93016e-17 -0.450807 0.78082 -0.450807 -0.78082
-4.69787 0.868 1.00729e-16 -0.434 0.75171 -0.434 -0.75171
-4.66516 0.868798 4.3299e-17 -0.434399 0.752401 -0.434399 -0.752401
-4.62859 0.869909 -8.78705e-16 -0.434954 0.753363 -0.434954 -0.753363
-4.58868 0.871281 4.70826e-16 -0.435641 0.754552 -0.435641 -0.754552
-4.56279 0.835578 8.74896e-17 -0.417789 0.723632 -0.417789 -0.723632
-4.532 0.836246 -1.00121e-16 -0.418123 0.72421 -0.418123 -0.72421
-4.49699 0.837321 -1.8967e-17 -0.418661 0.725141 -0.418661 -0.725141
-4.45842 0.838725 -2.77556e-16 -0.419363 0.726357 -0.419363 -0.726357
-4.4335 0.802153 2.08167e-17 -0.401077 0.694685 -0.401077 -0.694685
-4.41668 0.840416 1.04083e-16 -0.420208 0.727822 -0.420208 -0.727822
-4.4048 0.802602 1.9022e-16 -0.401301 0.695074 -0.401301 -0.695074
-4.37144 0.803595 -2.3195e-16 -0.401797 0.695933 -0.401797 -0.695933
-4.33426 0.805004 -7.14706e-16 -0.402502 0.697154 -0.402502 -0.697154
-4.31023 0.767435 4.97366e-17 -0.383717 0.664618 -0.383717 -0.664618
-4.29373 0.80678 2.498e-16 -0.40339 0.698692 -0.40339 -0.698692
-4.28381 0.767521 -3.94474e-18 -0.383761 0.664693 -0.383761 -0.664693
-4.25218 0.768358 -6.05595e-17 -0.384179 0.665418 -0.384179 -0.665418
-4.25016 0.808882 -2.42861e-16 -0.404441 0.700512 -0.404441 -0.700512
-4.21645 0.769722 -7.7469e-17 -0.384861 0.666599 -0.384861 -0.666599
-4.19322 0.730989 2.14921e-17 -0.365494 0.633055 -0.365494 -0.633055
-4.17716 0.771552 -9.63849e-17 -0.385776 0.668184 -0.385776 -0.668184
-4.16937 0.730472 1.11022e-16 -0.365236 0.632607 -0.365236 -0.632607
-4.13957 0.731038 -2.07412e-16 -0.365519 0.633097 -0.365519 -0.633097
-4.13467 0.773819 -3.95517e-16 -0.386909 0.670147 -0.386909 -0.670147
-4.10535 0.732258 7.95185e-17 -0.366129 0.634154 -0.366129 -0.634154
-4.08925 0.776475 2.08167e-16 -0.388238 0.672447 -0.388238 -0.672447
-4.08286 0.692117 1.92391e-16 -0.346059 0.599391 -0.346059 -0.599391
-4.06736 0.734057 -2.03883e-16 -0.367028 0.635712 -0.367028 -0.635712
-4.06195 0.690565 -2.98372e-16 -0.345282 0.598046 -0.345282 -0.598046
-4.03409 0.690682 4.44561e-17 -0.345341 0.598148 -0.345341 -0.598148
-4.02598 0.736399 5.54893e-17 -0.3682 0.637741 -0.3682 -0.637741
-4.00149 0.691551 1.8735e-16 -0.345775 0.598901 -0.345775 -0.598901
-3.9815 0.739292 1.54423e-16 -0.369646 0.640245 -0.369646 -0.640245
-3.97975 0.649533 1.73422e-16 -0.324767 0.562512 -0.324767 -0.562512
-3.96487 0.693093 -3.12469e-15 -0.346547 0.600236 -0.346547 -0.600236
-3.9623 0.646094 2.70783e-15 -0.323047 0.559534 -0.323047 -0.559534
-3.93647 0.645503 -1.3676e-16 -0.322752 0.559022 -0.322752 -0.559022
-3.93415 0.742702 2.01228e-16 -0.371351 0.643199 -0.371351 -0.643199
-3.9247 0.695066 7.01711e-16 -0.347533 0.601944 -0.347533 -0.601944
-3.90563 0.645511 -1.08003e-16 -0.322756 0.559029 -0.322756 -0.559029
-3.88503 0.599952 2.33521e-16 -0.299976 0.519574 -0.299976 -0.519574
-3.8813 0.696598 -6.54173e-16 -0.348299 0.603272 -0.348299 -0.603272
-3.87157 0.591539 1.97343e-16 -0.295769 0.512288 -0.295769 -0.512288
-3.87054 0.645598 -7.28256e-16 -0.322799 0.559104 -0.322799 -0.559104
-3.84831 0.59043 -2.7639e-16 -0.295215 0.511328 -0.295215 -0.511328
-3.83513 0.688383 3.46945e-16 -0.344192 0.596157 -0.344192 -0.596157
-3.83154 0.654326 1.04011e-16 -0.327163 0.566663 -0.327163 -0.566663
-3.81863 0.584419 1.23954e-15 -0.29221 0.506122 -0.29221 -0.506122
-3.80397 0.448809 -1.19349e-15 -0.224405 0.38868 -0.224405 -0.38868
-3.79192 -0.156989 -1.25579e-14 0.0784944 0.135956 0.0784944 -0.135956
-3.79192 0.593908 -1.27332e-15 -0.296954 0.51434 -0.296954 -0.51434
-3.78456 0.462307 -4.99708e-15 -0.231153 0.40037 -0.231153 -0.40037
-3.78456 0.585059 -4.5737e-15 -0.29253 0.506676 -0.29253 -0.506676
-3.77405 0.444522 3.35864e-16 -0.222261 0.384968 -0.222261 -0.384968
-3.75194 0.391509 2.15314e-15 -0.195755 0.339057 -0.195755 -0.339057
-3.74255 0.386857 -1.26863e-15 -0.193428 0.335028 -0.193428 -0.335028
-3.74212 -0.195492 9.09073e-17 0.0977459 0.169301 0.0977459 -0.169301
-3.73753 0.369307 -2.0197e-15 -0.184654 0.319829 -0.184654 -0.319829
-3.72421 0.275431 -1.41874e-15 -0.137716 0.23853 -0.137716 -0.23853
-3.71318 -0.200356 -4.02282e-15 0.100178 0.173513 0.100178 -0.173513
-3.70729 0.45154 7.61752e-16 -0.22577 0.391045 -0.22577 -0.391045
-3.69898 0.204876 9.88272e-15 -0.102438 0.177428 -0.102438 -0.177428
-3.69328 0.651984 7.76062e-16 -0.325992 0.564635 -0.325992 -0.564635
-3.69328 0.0965589 8.74067e-15 -0.0482794 0.0836224 -0.0482794 -0.0836224
-3.67433 -0.23845 -6.31072e-15 0.119225 0.206504 0.119225 -0.206504
-3.66813 -0.102185 -1.44329e-14 0.0510926 0.088495 0.0510926 -0.088495
-3.65735 0.572039 5.53064e-18 -0.28602 0.495401 -0.28602 -0.495401
-3.64448 0.0986019 1.92262e-15 -0.0493009 0.0853917 -0.0493009 -0.0853917
-3.64212 -0.0877564 1.4333e-13 0.0438782 0.0759993 0.0438782 -0.0759993
-3.64212 0.667877 2.5327e-15 -0.333938 0.578398 -0.333938 -0.578398
-3.63278 -0.134946 -1.29822e-14 0.0674731 0.116867 0.0674731 -0.116867
-3.63047 0.160868 5.9848e-16 -0.0804339 0.139316 -0.0804339 -0.139316
-3.63047 0.124317 -6.36383e-15 -0.0621587 0.107662 -0.0621587 -0.107662
