-5.17887 0.961877 -3.06963e-17 -0.480938 0.83301 -0.480938 -0.83301
-5.10208 0.946768 -8.2894e-17 -0.473384 0.819925 -0.473384 -0.819925
-5.08402 0.9472 1.249e-16 -0.4736 0.820299 -0.4736 -0.820299
-5.02662 0.931544 -2.74255e-16 -0.465772 0.806741 -0.465772 -0.806741
-5.00898 0.931969 6.7714e-17 -0.465985 0.807109 -0.465985 -0.807109
-4.99045 0.932447 -3.97969e-17 -0.466223 0.807522 -0.466223 -0.807522
-4.9525 0.916194 -1.49812e-16 -0.458097 0.793447 -0.458097 -0.793447
-4.9353 0.916609 2.77556e-17 -0.458304 0.793807 -0.458304 -0.793807
-4.91717 0.917082 -1.65112e-16 -0.458541 0.794217 -0.458541 -0.794217
-4.89819 0.917609 -1.70345e-16 -0.458804 0.794673 -0.458804 -0.794673
-4.87974 0.900706 6.57757e-17 -0.450353 0.780034 -0.450353 -0.780034
-4.86299 0.901106 -3.46945e-17 -0.450553 0.780381 -0.450553 -0.780381
-4.84527 0.901573 -1.11566e-15 -0.450786 0.780785 -0.450786 -0.780785
-4.82667 0.902098 7.92684e-16 -0.451049 0.78124 -0.451049 -0.78124
-4.80835 0.885066 -1.47512e-16 -0.442533 0.766489 -0.442533 -0.766489
-4.80724 0.902679 3.68609e-16 -0.45134 0.781743 -0.45134 -0.781743
-4.79206 0.885446 -1.25882e-15 -0.442723 0.766819 -0.442723 -0.766819
-4.77477 0.885902 -6.75877e-16 -0.442951 0.767213 -0.442951 -0.767213
-4.75655 0.886424 1.92966e-15 -0.443212 0.767666 -0.443212 -0.767666
-4.73834 0.869257 1.56782e-17 -0.434629 0.752799 -0.434629 -0.752799
-4.73748 0.887008 -3.52447e-16 -0.443504 0.768171 -0.443504 -0.768171
-4.72253 0.869612 7.41785e-16 -0.434806 0.753106 -0.434806 -0.753106
-4.71761 0.887648 -3.88578e-16 -0.443824 0.768726 -0.443824 -0.768726
-4.70567 0.870052 -1.06311e-15 -0.435026 0.753487 -0.435026 -0.753487
-4.68786 0.870567 1.11022e-16 -0.435283 0.753933 -0.435283 -0.753933
-4.66972 0.853262 3.02311e-17 -0.426631 0.738947 -0.426631 -0.738947
-4.66915 0.871151 -1.57563e-16 -0.435576 0.754439 -0.435576 -0.754439
-4.65441 0.853583 7.5235e-18 -0.426791 0.739224 -0.426791 -0.739224
-4.64962 0.871799 3.81639e-16 -0.4359 0.755 -0.4359 -0.755
-4.638 0.854001 -1.88674e-16 -0.427001 0.739587 -0.427001 -0.739587
-4.6293 0.872506 -3.15861e-16 -0.436253 0.755613 -0.436253 -0.755613
-4.6206 0.854506 -3.1551e-18 -0.427253 0.740024 -0.427253 -0.740024
-4.60251 0.83706 1.87481e-16 -0.41853 0.724915 -0.41853 -0.724915
-4.60227 0.855086 2.24131e-16 -0.427543 0.740526 -0.427543 -0.740526
-4.58773 0.837336 -2.34677e-16 -0.418668 0.725154 -0.418668 -0.725154
-4.58309 0.85574 2.08167e-16 -0.42787 0.741092 -0.42787 -0.741092
-4.57178 0.837726 9.87459e-17 -0.418863 0.725492 -0.418863 -0.725492
-4.56309 0.856459 -1.60272e-16 -0.42823 0.741716 -0.42823 -0.741716
-4.5548 0.838214 -1.74029e-16 -0.419107 0.725915 -0.419107 -0.725915
-4.54233 0.857241 -9.71416e-17 -0.428621 0.742393 -0.428621 -0.742393
-4.53686 0.838777 -2.24142e-16 -0.419388 0.726402 -0.419388 -0.726402
-4.53673 0.820636 9.0234e-17 -0.410318 0.710691 -0.410318 -0.710691
-4.5225 0.820844 7.1316e-17 -0.410422 0.710872 -0.410422 -0.710872
-4.51803 0.839444 -1.17961e-16 -0.419722 0.72698 -0.419722 -0.72698
-4.50704 0.821197 1.06433e-16 -0.410599 0.711178 -0.410599 -0.711178
-4.49836 0.840174 1.41766e-17 -0.420087 0.727612 -0.420087 -0.727612
-4.49048 0.821662 9.36317e-17 -0.410831 0.71158 -0.410831 -0.71158
-4.47791 0.840974 -4.64906e-16 -0.420487 0.728304 -0.420487 -0.728304
-4.47293 0.822223 -1.24263e-16 -0.411112 0.712066 -0.411112 -0.712066
-4.4724 0.803928 -5.55112e-17 -0.401964 0.696222 -0.401964 -0.696222
-4.45875 0.804074 1.3522e-16 -0.402037 0.696349 -0.402037 -0.696349
-4.4567 0.841839 1.55569e-16 -0.42092 0.729054 -0.42092 -0.729054
-4.45447 0.822879 -8.20937e-17 -0.411439 0.712634 -0.411439 -0.712634
-4.44379 0.80438 9.30278e-18 -0.40219 0.696614 -0.40219 -0.696614
-4.43514 0.823616 -1.40829e-16 -0.411808 0.713272 -0.411808 -0.713272
-4.42767 0.804814 1.72029e-18 -0.402407 0.696989 -0.402407 -0.696989
-4.415 0.824433 5.32899e-17 -0.412216 0.713979 -0.412216 -0.713979
-4.41053 0.805357 -6.81992e-16 -0.402679 0.69746 -0.402679 -0.69746
-4.40954 0.786934 1.42774e-16 -0.393467 0.681505 -0.393467 -0.681505
-4.39651 0.786988 2.28983e-16 -0.393494 0.681551 -0.393494 -0.681551
-4.39409 0.825324 -3.53884e-16 -0.412662 0.714751 -0.412662 -0.714751
-4.39243 0.806005 7.59889e-16 -0.403003 0.698021 -0.403003 -0.698021
-4.38206 0.787233 -4.65948e-16 -0.393616 0.681764 -0.393616 -0.681764
-4.37345 0.806747 4.85723e-16 -0.403373 0.698663 -0.403373 -0.698663
-4.37244 0.826284 -2.57336e-16 -0.413142 0.715583 -0.413142 -0.715583
-4.36641 0.787625 -6.01123e-16 -0.393813 0.682103 -0.393813 -0.682103
-4.35363 0.807577 -5.74947e-16 -0.403789 0.699383 -0.403789 -0.699383
-4.34968 0.788142 9.25384e-17 -0.394071 0.682551 -0.394071 -0.682551
-4.34819 0.769603 5.74515e-17 -0.384801 0.666496 -0.384801 -0.666496
-4.3358 0.769537 3.56223e-16 -0.384768 0.666439 -0.384768 -0.666439
-4.33302 0.808493 8.07899e-17 -0.404246 0.700175 -0.404246 -0.700175
-4.33196 0.788777 1.776e-16 -0.394389 0.683101 -0.394389 -0.683101
-4.3219 0.769704 -4.3715e-16 -0.384852 0.666584 -0.384852 -0.666584
-4.31333 0.789517 2.1002e-15 -0.394759 0.683742 -0.394759 -0.683742
-4.31165 0.809488 4.16334e-16 -0.404744 0.701038 -0.404744 -0.701038
-4.30672 0.770043 -3.06416e-16 -0.385021 0.666877 -0.385021 -0.666877
-4.29384 0.790358 -1.91591e-15 -0.395179 0.68447 -0.395179 -0.68447
-4.29042 0.770523 -2.77556e-17 -0.385261 0.667292 -0.385261 -0.667292
-4.28956 0.810558 -3.26128e-16 -0.405279 0.701964 -0.405279 -0.701964
-4.28836 0.751883 1.97892e-16 -0.375941 0.65115 -0.375941 -0.65115
-4.27668 0.751663 -1.38778e-17 -0.375831 0.650959 -0.375831 -0.650959
-4.27353 0.791296 5.84814e-16 -0.395648 0.685282 -0.395648 -0.685282
-4.27309 0.771136 -1.21197e-15 -0.385568 0.667823 -0.385568 -0.667823
-4.26333 0.751732 9.71445e-17 -0.375866 0.651019 -0.375866 -0.651019
-4.25481 0.771868 -1.45717e-16 -0.385934 0.668457 -0.385934 -0.668457
-4.25244 0.792325 1.4909e-16 -0.396163 0.686174 -0.396163 -0.686174
-4.24865 0.752 6.59195e-16 -0.376 0.651251 -0.376 -0.651251
-4.23565 0.772713 -9.01432e-16 -0.386357 0.669189 -0.386357 -0.669189
-4.23278 0.752429 -6.17562e-16 -0.376214 0.651623 -0.376214 -0.651623
-4.23061 0.793442 3.46945e-17 -0.396721 0.687141 -0.396721 -0.687141
-4.23011 0.733712 1.249e-16 -0.366856 0.635413 -0.366856 -0.635413
-4.21917 0.73329 1.46951e-16 -0.366645 0.635048 -0.366645 -0.635048
-4.21585 0.753009 3.05311e-16 -0.376504 0.652125 -0.376504 -0.652125
-4.21565 0.773668 5.17068e-16 -0.386834 0.670016 -0.386834 -0.670016
-4.20806 0.794637 -2.03389e-16 -0.397318 0.688176 -0.397318 -0.688176
-4.20642 0.733235 -7.23842e-16 -0.366618 0.635 -0.366618 -0.635
-4.19794 0.753724 -3.30659e-16 -0.376862 0.652744 -0.376862 -0.652744
-4.19485 0.774728 -6.245e-16 -0.387364 0.670934 -0.387364 -0.670934
-4.19224 0.733413 7.42462e-16 -0.366707 0.635155 -0.366707 -0.635155
-4.17912 0.754564 -1.59595e-16 -0.377282 0.653472 -0.377282 -0.653472
-4.17683 0.733773 -1.11022e-16 -0.366886 0.635466 -0.366886 -0.635466
-4.17347 0.715009 -9.52714e-18 -0.357504 0.619216 -0.357504 -0.619216
-4.17328 0.775891 4.16334e-17 -0.387945 0.671941 -0.387945 -0.671941
-4.16334 0.714324 6.85039e-16 -0.357162 0.618623 -0.357162 -0.618623
-4.16031 0.734302 5.02377e-17 -0.367151 0.635925 -0.367151 -0.635925
-4.15943 0.755527 2.84495e-16 -0.377764 0.654306 -0.377764 -0.654306
-4.15121 0.714113 -6.36033e-16 -0.357056 0.61844 -0.357056 -0.61844
-4.15098 0.77715 4.38116e-16 -0.388575 0.673032 -0.388575 -0.673032
-4.14278 0.734989 -2.25365e-16 -0.367494 0.636519 -0.367494 -0.636519
-4.13892 0.756611 -8.50222e-16 -0.378305 0.655244 -0.378305 -0.655244
-4.13756 0.714174 -2.84495e-16 -0.357087 0.618493 -0.357087 -0.618493
-4.12798 0.778494 1.85589e-16 -0.389247 0.674196 -0.389247 -0.674196
-4.1243 0.73581 -6.107e-18 -0.367905 0.63723 -0.367905 -0.63723
