-5.05197 0.0271213
-5.05197 0.229635
-5.05197 0.229635
-4.75644 0.242784
-4.75644 0.0683789
-4.75644 0.242784
-4.6839 -0.00433454
-4.6839 0.241857
-4.6839 0.241857
-4.48344 0.111165
-4.48344 0.259285
-4.48344 0.259285
-4.4176 0.0388782
-4.4176 0.259121
-4.4176 0.259121
-4.33702 -0.0339939
-4.33702 0.256693
-4.33702 0.256693
-4.23433 0.280822
-4.23433 0.156267
-4.23433 0.280807
-4.17619 0.0844497
-4.17619 0.282259
-4.17619 0.282288
-4.10068 0.0136017
-4.10068 0.280048
-4.10068 0.280022
-4.01233 0.275473
-4.01233 -0.0609324
-4.01233 0.2755
-4.01157 0.311553
-4.01157 0.205224
-4.01157 0.310396
-3.9626 0.315176
-3.9626 0.13458
-3.9626 0.317488
-3.89292 0.0686283
-3.89292 0.316775
-3.89292 0.31385
-3.82331 0.3862
-3.82331 0.263913
-3.82331 0.340295
-3.80838 0.00391363
-3.80838 0.310998
-3.80838 0.314639
-3.77919 0.191828
-3.77919 0.35117
-3.77919 0.393736
-3.71102 0.154064
-3.71102 0.242365
-3.71102 0.344088
-3.71102 0.303002
-3.71102 -0.0672102
-3.71102 0.302979
-3.68671 0.318438
-3.68671 0.494633
-3.68671 0.288107
-3.63645 0.166216
-3.63645 0.345652
-3.63645 0.356407
-3.63645 0.335835
-3.63645 0.156389
-3.63645 0.340075
-3.55648 0.360553
-3.55648 0.292022
-3.55648 0.304146
-3.54467 0.00540139
-3.54467 0.365746
-3.54467 0.347708
-3.54467 0.249913
-3.54467 0.388612
-3.54467 0.271068
-3.54467 0.305582
-3.54467 0.245079
-3.54467 0.234479
-3.47216 0.239403
-3.47216 0.330516
-3.47216 0.254657
-3.4369 -0.0921643
-3.4369 0.337178
-3.4369 0.343046
-3.42179 0.214238
-3.42179 0.251976
-3.42179 0.231675
-3.42179 0.214409
-3.42179 0.284252
-3.42179 0.267182
-3.38017 0.276488
-3.38017 0.190156
-3.38017 0.216902
-3.33513 0.226185
-3.33513 0.391025
-3.33513 0.208094
-3.31339 0.142159
-3.31339 0.246318
-3.31339 0.272042
-3.27859 0.267805
