-5.20007 2.49619e-16 -2.49619e-16
-5.16144 2.28271e-16 -2.28271e-16
-5.15241 6.58175e-16 -6.58175e-16
-5.12313 3.70314e-16 -3.70314e-16
-5.11421 3.33174e-16 -3.33174e-16
-5.10507 1.02297e-15 -1.02297e-15
-5.08516 2.83563e-16 -2.83563e-16
-5.07635 9.19653e-16 -9.19653e-16
-5.06731 5.20669e-16 -5.20669e-16
-5.05806 5.35573e-16 -5.35573e-16
-5.04752 3.40667e-16 -3.40667e-16
-5.03882 3.37363e-15 -3.37363e-15
-5.02989 1.38132e-15 -1.38132e-15
-5.02073 5.92091e-16 -5.92091e-16
-5.01137 6.28589e-16 -6.28589e-16
-5.01022 1.37016e-16 -1.37016e-16
-5.00163 2.65359e-16 -2.65359e-16
-4.9928 4.54442e-15 -4.54442e-15
-4.98375 6.90312e-16 -6.90312e-16
-4.97448 2.21186e-16 -2.21186e-16
-4.97325 3.53375e-17 -3.53375e-17
-4.965 8.42792e-16 -8.42792e-16
-4.96477 4.98929e-16 -4.98929e-16
-4.95605 9.93561e-16 -9.93561e-16
-4.94711 5.47305e-17 -5.47305e-17
-4.93794 1.45232e-16 -1.45232e-16
-4.93662 2.06486e-16 -2.06486e-16
-4.92856 3.61785e-16 -3.61785e-16
-4.92826 5.50607e-16 -5.50607e-16
-4.91965 5.38331e-16 -5.38331e-16
-4.91897 1.79226e-17 -1.79226e-17
-4.91081 6.31871e-16 -6.31871e-16
-4.90174 8.70689e-16 -8.70689e-16
-4.90033 5.56595e-16 -5.56595e-16
-4.89245 2.44691e-16 -2.44691e-16
-4.89208 1.10668e-15 -1.10668e-15
-4.88359 1.19708e-15 -1.19708e-15
-4.88296 2.28194e-16 -2.28194e-16
-4.87485 8.10317e-17 -8.10317e-17
-4.87326 3.58886e-17 -3.58886e-17
-4.86588 7.88357e-16 -7.88357e-16
-4.86438 2.5612e-16 -2.5612e-16
-4.85669 1.77449e-15 -1.77449e-15
-4.85625 7.67368e-16 -7.67368e-16
-4.84787 1.92156e-15 -1.92156e-15
-4.84729 1.77018e-15 -1.77018e-15
-4.83924 1.16229e-15 -1.16229e-15
-4.83768 1.78884e-16 -1.78884e-16
-4.83037 6.91053e-16 -6.91053e-16
-4.82877 3.36985e-16 -3.36985e-16
-4.82787 4.98112e-17 -4.98112e-17
-4.82128 1.27843e-15 -1.27843e-15
-4.82076 2.71024e-15 -2.71024e-15
-4.81249 8.50909e-16 -8.50909e-16
-4.81198 1.02615e-15 -1.02615e-15
-4.80397 2.29306e-15 -2.29306e-15
-4.80246 3.68581e-16 -3.68581e-16
-4.79521 4.72536e-16 -4.72536e-16
-4.7935 1.74931e-16 -1.74931e-16
-4.79274 3.11548e-16 -3.11548e-16
-4.78623 3.92003e-15 -3.92003e-15
-4.78562 1.18538e-15 -1.18538e-15
-4.78282 1.68602e-16 -1.68602e-16
-4.77747 3.29507e-15 -3.29507e-15
-4.77702 9.99274e-16 -9.99274e-16
-4.76906 1.97605e-16 -1.97605e-16
-4.76759 5.30322e-16 -5.30322e-16
-4.76041 3.07061e-16 -3.07061e-16
-4.75858 2.49824e-16 -2.49824e-16
-4.75796 8.27684e-16 -8.27684e-16
-4.75152 1.37196e-16 -1.37196e-16
-4.75082 1.90381e-15 -1.90381e-15
-4.74813 3.71693e-16 -3.71693e-16
-4.74279 1.38798e-15 -1.38798e-15
-4.74241 2.84055e-15 -2.84055e-15
-4.7381 4.04929e-16 -4.04929e-16
-4.73449 6.4701e-16 -6.4701e-16
-4.73308 4.5113e-16 -4.5113e-16
-4.72595 1.10029e-15 -1.10029e-15
-4.724 1.67107e-16 -1.67107e-16
